id,category_code,degree,domain_name,original_phases,replace_type,target_produced_words1,target_produced_words2,Word,Sentiment
13740,28,100,company-eval,nobody cares,Ngram,nobody-cares,nobody-cares,nobody-cares,Negative
13741,28,100,company-eval,sick and tired,Ngram,sickandtired,sickandtired,sickandtired,Negative
13742,28,100,company-eval,zero work life balance,Ngram,zeroworklifebalance,zeroworklifebalance,zeroworklifebalance,Negative
13743,28,100,company-eval,frowned upon,Ngram,frownedupon,frownedupon,frownedupon,Negative
13744,28,100,company-eval,nasty people,Ngram,nastypeople,nastypeople,nastypeople,Negative
13745,28,100,company-eval,not much more than that,Ngram,notmuchmorethanthat,notmuchmorethanthat,notmuchmorethanthat,Negative
13746,28,100,company-eval,wasn't doing anything positive,Ngram,wasn'tdoinganythingpositive,wasntdoinganythingpositive,wasn'tdoinganythingpositive,Negative
13747,27,100,company-eval,go go go,Ngram,gogogo,gogogo,gogogo,Positive
13748,27,100,company-eval,enormous offices,Ngram,enormousoffices,enormousoffices,enormousoffices,Positive
13749,28,100,company-eval,boot licker,Ngram,boot-licker,boot-licker,boot-licker,Negative
13750,28,100,company-eval,give it a rest,Ngram,giveitarest,giveitarest,giveitarest,Negative
13751,28,100,company-eval,no brain,Ngram,no-brain,no-brain,no-brain,Negative
13752,28,100,company-eval,sick of,Ngram,sick-of,sick-of,sick-of,Negative
13753,28,100,company-eval,2nd class citizens,Ngram,2ndclasscitizens,2ndclasscitizens,2ndclasscitizens,Negative
13754,28,100,company-eval,future is really unknown,Ngram,futureisreallyunknown,futureisreallyunknown,futureisreallyunknown,Negative
13755,28,100,company-eval,need an overhaul,Ngram,needanoverhaul,needanoverhaul,needanoverhaul,Negative
13756,28,100,company-eval,wasn't impressed,Ngram,wasn'timpressed,wasntimpressed,wasn'timpressed,Negative
13757,27,100,company-eval,go heaven,Ngram,go-heaven,go-heaven,go-heaven,Positive
13758,27,100,company-eval,environment are worth ,Ngram,environmentareworth,environmentareworth,environmentareworth,Positive
13759,28,100,company-eval,break down,Ngram,break-down,break-down,break-down,Negative
13760,28,100,company-eval,give money to own ppl,Ngram,givemoneytoownppl,givemoneytoownppl,givemoneytoownppl,Negative
13761,28,100,company-eval,no changes,Ngram,no-changes,no-changes,no-changes,Negative
13762,28,100,company-eval,si liao,Ngram,si-liao,si-liao,si-liao,Negative
13763,28,100,company-eval,a big issue,Ngram,abigissue,abigissue,abigissue,Negative
13764,28,100,company-eval,get caught,Ngram,getcaught,getcaught,getcaught,Negative
13765,28,100,company-eval,need lot of training,Ngram,needlotoftraining,needlotoftraining,needlotoftraining,Negative
13766,28,100,company-eval,not much time outside of work,Ngram,notmuchtimeoutsideofwork,notmuchtimeoutsideofwork,notmuchtimeoutsideofwork,Negative
13767,28,100,company-eval,wasn't one that fostered cohesiveness,Ngram,wasn'tonethatfosteredcohesiveness,wasntonethatfosteredcohesiveness,wasn'tonethatfosteredcohesiveness,Negative
13768,27,100,company-eval,god always bless,Ngram,godalwaysbless,godalwaysbless,godalwaysbless,Positive
13769,27,100,company-eval,ethical high integrity workforce,Ngram,ethicalhighintegrityworkforce,ethicalhighintegrityworkforce,ethicalhighintegrityworkforce,Positive
13770,28,100,company-eval,break downs,Ngram,break-downs,break-downs,break-downs,Negative
13771,28,100,company-eval,give up,Ngram,give-up,give-up,give-up,Negative
13772,28,100,company-eval,no clue,Ngram,no-clue,no-clue,no-clue,Negative
13773,28,100,company-eval,singaporean dogs,Ngram,singaporean-dogs,singaporean-dogs,singaporean-dogs,Negative
13774,28,100,company-eval,a bit behind,Ngram,abitbehind,abitbehind,abitbehind,Negative
13775,28,100,company-eval,get caught in the cog,Ngram,getcaughtinthecog,getcaughtinthecog,getcaughtinthecog,Negative
13776,28,100,company-eval,need more project,Ngram,needmoreproject,needmoreproject,needmoreproject,Negative
13777,28,100,company-eval,not much work-life balance,Ngram,notmuchwork-lifebalance,notmuchwork-lifebalance,notmuchwork-lifebalance,Negative
13778,28,100,company-eval,wasn't too impressed,Ngram,wasnt_tooimpressed,wasnt_tooimpressed,wasnt_tooimpressed,Negative
13779,27,100,company-eval,goes smoothly,Ngram,goes-smoothly,goes-smoothly,goes-smoothly,Positive
13780,27,100,company-eval,experience gained,Ngram,experiencegained,experiencegained,experiencegained,Positive
13781,28,100,company-eval,breaking down,Ngram,breaking-down,breaking-down,breaking-down,Negative
13782,28,100,company-eval,give you one chicken wing and later take back one whole chicken,Ngram,giveyouonechickenwingandlatertakebackonewholechicken,giveyouonechickenwingandlatertakebackonewholechicken,giveyouonechickenwingandlatertakebackonewholechicken,Negative
13783,28,100,company-eval,no competitive,Ngram,no-competitive,no-competitive,no-competitive,Negative
13784,28,100,company-eval,skill lacking,Ngram,skill-lacking,skill-lacking,skill-lacking,Negative
13785,28,100,company-eval,a lot of hours,Ngram,alotofhours,alotofhours,alotofhours,Negative
13786,28,100,company-eval,get laid off,Ngram,getlaidoff,getlaidoff,getlaidoff,Negative
13787,28,100,company-eval,need more structure around project,Ngram,needmorestructurearoundproject,needmorestructurearoundproject,needmorestructurearoundproject,Negative
13788,28,100,company-eval,not objective,Ngram,notobjective,notobjective,notobjective,Negative
13789,28,100,company-eval,weak economy,Ngram,weakeconomy,weakeconomy,weakeconomy,Negative
13790,27,100,company-eval,golden hammer,Ngram,golden-hammer,golden-hammer,golden-hammer,Positive
13791,27,100,company-eval,exposure is extensive,Ngram,exposureisextensive,exposureisextensive,exposureisextensive,Positive
13792,28,100,company-eval,break up,Ngram,break-up,break-up,break-up,Negative
13793,28,100,company-eval,giving away,Ngram,giving-away,giving-away,giving-away,Negative
13794,28,100,company-eval,no confidence,Ngram,no-confidence,no-confidence,no-confidence,Negative
13795,28,100,company-eval,sleeping co driver,Ngram,sleepingco-driver,sleepingco-driver,sleepingco-driver,Negative
13796,28,100,company-eval,a lot of politics,Ngram,alotofpolitics,alotofpolitics,alotofpolitics,Negative
13797,28,100,company-eval,get paid half,Ngram,getpaidhalf,getpaidhalf,getpaidhalf,Negative
13798,28,100,company-eval,need more training,Ngram,needmoretraining,needmoretraining,needmoretraining,Negative
13799,28,100,company-eval,not on the level,Ngram,notonthelevel,notonthelevel,notonthelevel,Negative
13800,28,100,company-eval,wear a person out,Ngram,wearapersonout,wearapersonout,wearapersonout,Negative
13801,27,100,company-eval,gonna get it,Ngram,gonnagetit,gonnagetit,gonnagetit,Positive
13802,27,100,company-eval,exposure to different industries,Ngram,exposuretodifferentindustries,exposuretodifferentindustries,exposuretodifferentindustries,Positive
13803,28,100,company-eval,brick wall,Ngram,brick-wall,brick-wall,brick-wall,Negative
13804,28,100,company-eval,go and fly kite,Ngram,goandflykite,goandflykite,goandflykite,Negative
13805,28,100,company-eval,no constructive proposal,Ngram,noconstructiveproposal,noconstructiveproposal,noconstructiveproposal,Negative
13806,28,100,company-eval,sleeping followers,Ngram,sleeping-followers,sleeping-followers,sleeping-followers,Negative
13807,28,100,company-eval,absolutely dull,Ngram,absolutelydull,absolutelydull,absolutelydull,Negative
13808,28,100,company-eval,get pigoneholed,Ngram,getpigoneholed,getpigoneholed,getpigoneholed,Negative
13809,28,100,company-eval,need some attentation,Ngram,needsomeattentation,needsomeattentation,needsomeattentation,Negative
13810,28,100,company-eval,not open minded,Ngram,notopenminded,notopenminded,notopenminded,Negative
13811,28,100,company-eval,weren't treated well,Ngram,weren'ttreatedwell,werenttreatedwell,weren'ttreatedwell,Negative
13812,27,100,company-eval,goo*d morning,Ngram,goo*d-morning,goo*d-morning,goo*d-morning,Positive
13813,27,100,company-eval,extremely smart,Ngram,extremelysmart,extremelysmart,extremelysmart,Positive
13814,28,100,company-eval,broke down,Ngram,broke-down,broke-down,broke-down,Negative
13815,28,100,company-eval,go away,Ngram,go-away,go-away,go-away,Negative
13816,28,100,company-eval,no experience,Ngram,no-experience,no-experience,no-experience,Negative
13817,28,100,company-eval,sleepy eyes,Ngram,sleepy-eyes,sleepy-eyes,sleepy-eyes,Negative
13818,28,100,company-eval,advancement are minimal,Ngram,advancementareminimal,advancementareminimal,advancementareminimal,Negative
13819,28,100,company-eval,get screwed,Ngram,getscrewed,getscrewed,getscrewed,Negative
13820,28,100,company-eval,need to be good,Ngram,needtobegood,needtobegood,needtobegood,Negative
13821,28,100,company-eval,not paid enough,Ngram,notpaidenough,notpaidenough,notpaidenough,Negative
13822,28,100,company-eval,will fire,Ngram,willfire,willfire,willfire,Negative
13823,27,100,company-eval,good cuppa tea,Ngram,goodcuppatea,goodcuppatea,goodcuppatea,Positive
13824,27,100,company-eval,fantastic people ,Ngram,fantasticpeople,fantasticpeople,fantasticpeople,Positive
13825,28,100,company-eval,broken promise,Ngram,broken-promise,broken-promise,broken-promise,Negative
13826,28,100,company-eval,go back to primary school again,Ngram,gobacktoprimaryschoolagain,gobacktoprimaryschoolagain,gobacktoprimaryschoolagain,Negative
13827,28,100,company-eval,no eye see,Ngram,noeyesee,noeyesee,noeyesee,Negative
13828,28,100,company-eval,small mindedness,Ngram,small-mindedness,small-mindedness,small-mindedness,Negative
13829,28,100,company-eval,advancement is limited,Ngram,advancementislimited,advancementislimited,advancementislimited,Negative
13830,28,100,company-eval,get stuck,Ngram,getstuck,getstuck,getstuck,Negative
13831,28,100,company-eval,need to be improved,Ngram,needtobeimproved,needtobeimproved,needtobeimproved,Negative
13832,28,100,company-eval,not people first,Ngram,notpeoplefirst,notpeoplefirst,notpeoplefirst,Negative
13833,28,100,company-eval,won't be involved,Ngram,won'tbeinvolved,wontbeinvolved,won'tbeinvolved,Negative
13834,27,100,company-eval,good faith,Ngram,good-faith,good-faith,good-faith,Positive
13835,27,100,company-eval,fast track of learning,Ngram,fasttrackoflearning,fasttrackoflearning,fasttrackoflearning,Positive
13836,28,100,company-eval,broken promises,Ngram,broken-promises,broken-promises,broken-promises,Negative
13837,28,100,company-eval,go back to school,Ngram,gobacktoschool,gobacktoschool,gobacktoschool,Negative
13838,28,100,company-eval,no faith,Ngram,no-faith,no-faith,no-faith,Negative
13839,28,100,company-eval,smear shit,Ngram,smear-shit,smear-shit,smear-shit,Negative
13840,28,100,company-eval,average leadership in charge,Ngram,averageleadershipincharge,averageleadershipincharge,averageleadershipincharge,Negative
13841,28,100,company-eval,get tiresome,Ngram,gettiresome,gettiresome,gettiresome,Negative
13842,28,100,company-eval,need to compensate,Ngram,needtocompensate,needtocompensate,needtocompensate,Negative
13843,28,100,company-eval,not people oriented,Ngram,notpeopleoriented,notpeopleoriented,notpeopleoriented,Negative
13844,28,100,company-eval,won't get promoted,Ngram,won'tgetpromoted,wontgetpromoted,won'tgetpromoted,Negative
13845,27,100,company-eval,good fight,Ngram,good-fight,good-fight,good-fight,Positive
13846,27,100,company-eval,few cons,Ngram,fewcons,fewcons,fewcons,Positive
13847,28,100,company-eval,buai sai,Ngram,buai-sai,buai-sai,buai-sai,Negative
13848,28,100,company-eval,god damn,Ngram,god-damn,god-damn,god-damn,Negative
13849,28,100,company-eval,no familiar faces,Ngram,nofamiliarfaces,nofamiliarfaces,nofamiliarfaces,Negative
13850,28,100,company-eval,snubbed by,Ngram,snubbed-by,snubbed-by,snubbed-by,Negative
13851,28,100,company-eval,away from home,Ngram,awayfromhome,awayfromhome,awayfromhome,Negative
13852,28,100,company-eval,gets busy,Ngram,getsbusy,getsbusy,getsbusy,Negative
13853,28,100,company-eval,need to do a better job,Ngram,needtodoabetterjob,needtodoabetterjob,needtodoabetterjob,Negative
13854,28,100,company-eval,not publicized,Ngram,notpublicized,notpublicized,notpublicized,Negative
13855,28,100,company-eval,won't last too long,Ngram,won'tlasttoolong,wontlasttoolong,won'tlasttoolong,Negative
13856,27,100,company-eval,good governance,Ngram,good-governance,good-governance,good-governance,Positive
13857,27,100,company-eval,few dislikes,Ngram,fewdislikes,fewdislikes,fewdislikes,Positive
13858,28,100,company-eval,buck up,Ngram,buck-up,buck-up,buck-up,Negative
13859,28,100,company-eval,going for clubbing,Ngram,goingforclubbing,goingforclubbing,goingforclubbing,Negative
13860,28,100,company-eval,no freedom of speech,Ngram,nofreedomofspeech,nofreedomofspeech,nofreedomofspeech,Negative
13861,28,100,company-eval,so arrogant,Ngram,so-arrogant,so-arrogant,so-arrogant,Negative
13862,28,100,company-eval,bad work life balance,Ngram,badworklifebalance,badworklifebalance,badworklifebalance,Negative
13863,28,100,company-eval,gets harder,Ngram,getsharder,getsharder,getsharder,Negative
13864,28,100,company-eval,need to do more than simply one,Ngram,needtodomorethansimplyone,needtodomorethansimplyone,needtodomorethansimplyone,Negative
13865,28,100,company-eval,not putting efforts,Ngram,notputtingefforts,notputtingefforts,notputtingefforts,Negative
13866,28,100,company-eval,won't like,Ngram,won'tlike,wontlike,won'tlike,Negative
13867,27,100,company-eval,good luck,Ngram,good-luck,good-luck,good-luck,Positive
13868,27,100,company-eval,firm seems large,Ngram,firmseemslarge,firmseemslarge,firmseemslarge,Positive
13869,28,100,company-eval,budget overrun,Ngram,budget-overrun,budget-overrun,budget-overrun,Negative
13870,28,100,company-eval,going zouk,Ngram,going-zouk,going-zouk,going-zouk,Negative
13871,28,100,company-eval,no free scholarship,Ngram,nofreescholarship,nofreescholarship,nofreescholarship,Negative
13872,28,100,company-eval,so blur,Ngram,so-blur,so-blur,so-blur,Negative
13873,28,100,company-eval,bad work-like balance,Ngram,badwork-likebalance,badwork-likebalance,badwork-likebalance,Negative
13874,28,100,company-eval,getting bored,Ngram,gettingbored,gettingbored,gettingbored,Negative
13875,28,100,company-eval,need to fix,Ngram,needtofix,needtofix,needtofix,Negative
13876,28,100,company-eval,not really cutting edge,Ngram,notreallycuttingedge,notreallycuttingedge,notreallycuttingedge,Negative
13877,28,100,company-eval,won't sponsor,Ngram,won'tsponsor,wontsponsor,won'tsponsor,Negative
13878,27,100,company-eval,good move,Ngram,good-move,good-move,good-move,Positive
13879,27,100,company-eval,first class,Ngram,firstclass,firstclass,firstclass,Positive
13880,28,100,company-eval,built castle in the air,Ngram,builtcastleintheair,builtcastleintheair,builtcastleintheair,Negative
13881,28,100,company-eval,gone case,Ngram,gone-case,gone-case,gone-case,Negative
13882,28,100,company-eval,no guts,Ngram,no-guts,no-guts,no-guts,Negative
13883,28,100,company-eval,so coarse,Ngram,so-coarse,so-coarse,so-coarse,Negative
13884,28,100,company-eval,based on luck,Ngram,basedonluck,basedonluck,basedonluck,Negative
13885,28,100,company-eval,gives excuses,Ngram,givesexcuses,givesexcuses,givesexcuses,Negative
13886,28,100,company-eval,need to focus,Ngram,needtofocus,needtofocus,needtofocus,Negative
13887,28,100,company-eval,not really worth,Ngram,notreallyworth,notreallyworth,notreallyworth,Negative
13888,28,100,company-eval,work a lot of hours,Ngram,workalotofhours,workalotofhours,workalotofhours,Negative
13889,27,100,company-eval,good one,Ngram,good-one,good-one,good-one,Positive
13890,27,100,company-eval,flexbile hours,Ngram,flexbilehours,flexbilehours,flexbilehours,Positive
13891,28,100,company-eval,but this one errr,Ngram,butthisone-errr,butthisone-errr,butthisone-errr,Negative
13892,28,100,company-eval,gong tau,Ngram,gong-tau,gong-tau,gong-tau,Negative
13893,28,100,company-eval,no hope la,Ngram,nohopela,nohopela,nohopela,Negative
13894,28,100,company-eval,so confident,Ngram,so-confident,so-confident,so-confident,Negative
13895,28,100,company-eval,based on luck of the draw,Ngram,basedonluckofthedraw,basedonluckofthedraw,basedonluckofthedraw,Negative
13896,28,100,company-eval,giving up,Ngram,givingup,givingup,givingup,Negative
13897,28,100,company-eval,need to help and manage,Ngram,needtohelpandmanage,needtohelpandmanage,needtohelpandmanage,Negative
13898,28,100,company-eval,not recommend,Ngram,notrecommend,notrecommend,notrecommend,Negative
13899,28,100,company-eval,work a ton,Ngram,workaton,workaton,workaton,Negative
13900,27,100,company-eval,good to dream,Ngram,goodto-dream,goodto-dream,goodto-dream,Positive
13901,27,100,company-eval,flexible summer,Ngram,flexiblesummer,flexiblesummer,flexiblesummer,Positive
13902,28,100,company-eval,buy vote,Ngram,buy-vote,buy-vote,buy-vote,Negative
13903,28,100,company-eval,go overseas,Ngram,go-overseas,go-overseas,go-overseas,Negative
13904,28,100,company-eval,no hope le,Ngram,nohopele,nohopele,nohopele,Negative
13905,28,100,company-eval,so disappointed,Ngram,so-disappointed,so-disappointed,so-disappointed,Negative
13906,28,100,company-eval,be tough,Ngram,betough,betough,betough,Negative
13907,28,100,company-eval,go nowhere,Ngram,gonowhere,gonowhere,gonowhere,Negative
13908,28,100,company-eval,need to put in a lot of time,Ngram,needtoputinalotoftime,needtoputinalotoftime,needtoputinalotoftime,Negative
13909,28,100,company-eval,not reflective,Ngram,notreflective,notreflective,notreflective,Negative
13910,28,100,company-eval,work around the clock,Ngram,workaroundtheclock,workaroundtheclock,workaroundtheclock,Negative
13911,27,100,company-eval,goodbye wp,Ngram,goodbye-wp,goodbye-wp,goodbye-wp,Positive
13912,27,100,company-eval,flexible work arrangements,Ngram,flexibleworkarrangements,flexibleworkarrangements,flexibleworkarrangements,Positive
13913,28,100,company-eval,bye bye speech,Ngram,byebyespeech,byebyespeech,byebyespeech,Negative
13914,28,100,company-eval,go see,Ngram,go-see,go-see,go-see,Negative
13915,28,100,company-eval,nohting i can,Ngram,nohtingican,nohtingican,nohtingican,Negative
13916,28,100,company-eval,so easy,Ngram,so-easy,so-easy,so-easy,Negative
13917,28,100,company-eval,became extremely political ,Ngram,becameextremelypolitical,becameextremelypolitical,becameextremelypolitical,Negative
13918,28,100,company-eval,going to be challenging,Ngram,goingtobechallenging,goingtobechallenging,goingtobechallenging,Negative
13919,28,100,company-eval,need to sacrifice a lot,Ngram,needtosacrificealot,needtosacrificealot,needtosacrificealot,Negative
13920,28,100,company-eval,not rewarded,Ngram,notrewarded,notrewarded,notrewarded,Negative
13921,28,100,company-eval,work late nights,Ngram,worklatenights,worklatenights,worklatenights,Negative
13922,27,100,company-eval,got my,Ngram,got-my,got-my,got-my,Positive
13923,27,100,company-eval,flexible work environment,Ngram,flexibleworkenvironment,flexibleworkenvironment,flexibleworkenvironment,Positive
13924,28,100,company-eval,bye bye time,Ngram,byebyetime,byebyetime,byebyetime,Negative
13925,28,100,company-eval,go to hell,Ngram,gotohell,gotohell,gotohell,Negative
13926,28,100,company-eval,nohting i can think of,Ngram,nohtingicanthinkof,nohtingicanthinkof,nohtingicanthinkof,Negative
13927,28,100,company-eval,so funny,Ngram,so-funny,so-funny,so-funny,Negative
13928,28,100,company-eval,behind market,Ngram,behindmarket,behindmarket,behindmarket,Negative
13929,28,100,company-eval,good self-care is crucial,Ngram,goodself-careiscrucial,goodself-careiscrucial,goodself-careiscrucial,Negative
13930,28,100,company-eval,need to sacrifice personal,Ngram,needtosacrificepersonal,needtosacrificepersonal,needtosacrificepersonal,Negative
13931,28,100,company-eval,not rigourous,Ngram,notrigourous,notrigourous,notrigourous,Negative
13932,28,100,company-eval,work life balance isn't,Ngram,worklifebalanceisn't,worklifebalanceisnt,worklifebalanceisn't,Negative
13933,27,100,company-eval,got my vote,Ngram,gotmyvote,gotmyvote,gotmyvote,Positive
13934,27,100,company-eval,flexible work hours,Ngram,flexibleworkhours,flexibleworkhours,flexibleworkhours,Positive
13935,28,100,company-eval,call confidence?,Ngram,call-confidence,call-confidence,call-confidence,Negative
13936,28,100,company-eval,got something inside her mouth,Ngram,gotsomethinginsidehermouth,gotsomethinginsidehermouth,gotsomethinginsidehermouth,Negative
13937,28,100,company-eval,no improvement,Ngram,no-improvement,no-improvement,no-improvement,Negative
13938,28,100,company-eval,so generic,Ngram,so-generic,so-generic,so-generic,Negative
13939,28,100,company-eval,behind the times,Ngram,behindthetimes,behindthetimes,behindthetimes,Negative
13940,28,100,company-eval,good work is not always recognized,Ngram,goodworkisnotalwaysrecognized,goodworkisnotalwaysrecognized,goodworkisnotalwaysrecognized,Negative
13941,28,100,company-eval,need to strength,Ngram,needtostrength,needtostrength,needtostrength,Negative
13942,28,100,company-eval,not stay long,Ngram,notstaylong,notstaylong,notstaylong,Negative
13943,28,100,company-eval,work on weekends,Ngram,workonweekends,workonweekends,workonweekends,Negative
13944,27,100,company-eval,great exposure,Ngram,greatexposure,greatexposure,greatexposure,Positive
13945,27,100,company-eval,flexible work policy,Ngram,flexibleworkpolicy,flexibleworkpolicy,flexibleworkpolicy,Positive
13946,28,100,company-eval,called this look pretty,Ngram,calledthislookpretty,calledthislookpretty,calledthislookpretty,Negative
13947,28,100,company-eval,greedily devours,Ngram,greedily-devours,greedily-devours,greedily-devours,Negative
13948,28,100,company-eval,no integrity,Ngram,no-integrity,no-integrity,no-integrity,Negative
13949,28,100,company-eval,so little specific,Ngram,solittlespecific,solittlespecific,solittlespecific,Negative
13950,28,100,company-eval,being away from friends,Ngram,beingawayfromfriends,beingawayfromfriends,beingawayfromfriends,Negative
13951,28,100,company-eval,good work is not recognized,Ngram,goodworkisnotrecognized,goodworkisnotrecognized,goodworkisnotrecognized,Negative
13952,28,100,company-eval,need to think about future career,Ngram,needtothinkaboutfuturecareer,needtothinkaboutfuturecareer,needtothinkaboutfuturecareer,Negative
13953,28,100,company-eval,not suitable,Ngram,notsuitable,notsuitable,notsuitable,Negative
13954,28,100,company-eval,work overload,Ngram,workoverload,workoverload,workoverload,Negative
13955,27,100,company-eval,greater impression,Ngram,greater-impression,greater-impression,greater-impression,Positive
13956,27,100,company-eval,flyer mileage,Ngram,flyermileage,flyermileage,flyermileage,Positive
13957,28,100,company-eval,calling other names,Ngram,callingothernames,callingothernames,callingothernames,Negative
13958,28,100,company-eval,grow up,Ngram,grow-up,grow-up,grow-up,Negative
13959,28,100,company-eval,no joke,Ngram,no-joke,no-joke,no-joke,Negative
13960,28,100,company-eval,so many issue,Ngram,somanyissue,somanyissue,somanyissue,Negative
13961,28,100,company-eval,being fired,Ngram,beingfired,beingfired,beingfired,Negative
13962,28,100,company-eval,groupism,Ngram,groupism,groupism,groupism,Negative
13963,28,100,company-eval,need to travel a lot,Ngram,needtotravelalot,needtotravelalot,needtotravelalot,Negative
13964,28,100,company-eval,not super crazy,Ngram,notsupercrazy,notsupercrazy,notsupercrazy,Negative
13965,28,100,company-eval,work pressure,Ngram,workpressure,workpressure,workpressure,Negative
13966,27,100,company-eval,hammer it,Ngram,hammer-it,hammer-it,hammer-it,Positive
13967,27,100,company-eval,focused on growth,Ngram,focusedongrowth,focusedongrowth,focusedongrowth,Positive
13968,28,100,company-eval,can be on par,Ngram,canbeonpar,canbeonpar,canbeonpar,Negative
13969,28,100,company-eval,had enough,Ngram,had-enough,had-enough,had-enough,Negative
13970,28,100,company-eval,no life,Ngram,nolife,nolife,nolife,Negative
13971,28,100,company-eval,something more constructive,Ngram,somethingmoreconstructive,somethingmoreconstructive,somethingmoreconstructive,Negative
13972,28,100,company-eval,below average,Ngram,belowaverage,belowaverage,belowaverage,Negative
13973,28,100,company-eval,growth do not exist,Ngram,growthdonotexist,growthdonotexist,growthdonotexist,Negative
13974,28,100,company-eval,needed to satisfy,Ngram,neededtosatisfy,neededtosatisfy,neededtosatisfy,Negative
13975,28,100,company-eval,not supportive,Ngram,notsupportive,notsupportive,notsupportive,Negative
13976,28,100,company-eval,work slavery,Ngram,workslavery,workslavery,workslavery,Negative
13977,27,100,company-eval,hammer them down,Ngram,hammerthemdown,hammerthemdown,hammerthemdown,Positive
13978,27,100,company-eval,gain recognition,Ngram,gainrecognition,gainrecognition,gainrecognition,Positive
13979,28,100,company-eval,can be put to better use,Ngram,canbeputtobetteruse,canbeputtobetteruse,canbeputtobetteruse,Negative
13980,28,100,company-eval,had to work,Ngram,hadtowork,hadtowork,hadtowork,Negative
13981,28,100,company-eval,no luck,Ngram,no-luck,no-luck,no-luck,Negative
13982,28,100,company-eval,so not voting,Ngram,sonotvoting,sonotvoting,sonotvoting,Negative
13983,28,100,company-eval,below cost of living,Ngram,belowcostofliving,belowcostofliving,belowcostofliving,Negative
13984,28,100,company-eval,had no choice but to leave,Ngram,hadnochoicebuttoleave,hadnochoicebuttoleave,hadnochoicebuttoleave,Negative
13985,28,100,company-eval,needs a lot of work,Ngram,needsalotofwork,needsalotofwork,needsalotofwork,Negative
13986,28,100,company-eval,not sure that is ture anymore,Ngram,notsurethatistureanymore,notsurethatistureanymore,notsurethatistureanymore,Negative
13987,28,100,company-eval,work till you die,Ngram,worktillyoudie,worktillyoudie,worktillyoudie,Negative
13988,27,100,company-eval,hammer time,Ngram,hammer-time,hammer-time,hammer-time,Positive
13989,27,100,company-eval,gaining experiences,Ngram,gainingexperiences,gainingexperiences,gainingexperiences,Positive
13990,28,100,company-eval,can i still believe,Ngram,canistillbelieve,canistillbelieve,canistillbelieve,Negative
13991,28,100,company-eval,half baked leader,Ngram,halfbakedleader,halfbakedleader,halfbakedleader,Negative
13992,28,100,company-eval,no match,Ngram,no-match,no-match,no-match,Negative
13993,28,100,company-eval,so sad,Ngram,so-sad,so-sad,so-sad,Negative
13994,28,100,company-eval,below entry level,Ngram,belowentrylevel,belowentrylevel,belowentrylevel,Negative
13995,28,100,company-eval,had to offer alot of pay,Ngram,hadtoofferalotofpay,hadtoofferalotofpay,hadtoofferalotofpay,Negative
13996,28,100,company-eval,needs improvement,Ngram,needsimprovement,needsimprovement,needsimprovement,Negative
13997,28,100,company-eval,not that much flexibility,Ngram,notthatmuchflexibility,notthatmuchflexibility,notthatmuchflexibility,Negative
13998,28,100,company-eval,workload is tremendous,Ngram,workloadistremendous,workloadistremendous,workloadistremendous,Negative
13999,27,100,company-eval,hang out,Ngram,hang-out,hang-out,hang-out,Positive
14000,27,100,company-eval,get high ratings,Ngram,gethighratings,gethighratings,gethighratings,Positive
14001,28,100,company-eval,cannot even,Ngram,cannot-even,cannot-even,cannot-even,Negative
14002,28,100,company-eval,hara kiri,Ngram,hara-kiri,hara-kiri,hara-kiri,Negative
14003,28,100,company-eval,no money,Ngram,no-money,no-money,no-money,Negative
14004,28,100,company-eval,sound rude,Ngram,sound-rude,sound-rude,sound-rude,Negative
14005,28,100,company-eval,below expectation,Ngram,belowexpectation,belowexpectation,belowexpectation,Negative
14006,28,100,company-eval,hampered my chances,Ngram,hamperedmychances,hamperedmychances,hamperedmychances,Negative
14007,28,100,company-eval,needs more strong senior management,Ngram,needsmorestrongseniormanagement,needsmorestrongseniormanagement,needsmorestrongseniormanagement,Negative
14008,28,100,company-eval,not that team based,Ngram,notthatteambased,notthatteambased,notthatteambased,Negative
14009,28,100,company-eval,would have been more project,Ngram,wouldhavebeenmoreproject,wouldhavebeenmoreproject,wouldhavebeenmoreproject,Negative
14010,27,100,company-eval,happy birthday,Ngram,happy-birthday,happy-birthday,happy-birthday,Positive
14011,27,100,company-eval,get promoted,Ngram,getpromoted,getpromoted,getpromoted,Positive
14012,28,100,company-eval,cannot la,Ngram,cannot-la,cannot-la,cannot-la,Negative
14013,28,100,company-eval,hard for me to keep up,Ngram,hardformetokeepup,hardformetokeepup,hardformetokeepup,Negative
14014,28,100,company-eval,sound sensible,Ngram,sound-sensible,sound-sensible,sound-sensible,Negative
14015,28,100,company-eval,below fair,Ngram,belowfair,belowfair,belowfair,Negative
14016,28,100,company-eval,hard being on the road,Ngram,hardbeingontheroad,hardbeingontheroad,hardbeingontheroad,Negative
14017,28,100,company-eval,needs to be improved,Ngram,needstobeimproved,needstobeimproved,needstobeimproved,Negative
14018,28,100,company-eval,not the best,Ngram,notthebest,notthebest,notthebest,Negative
14019,28,100,company-eval,would not suit you,Ngram,wouldnotsuityou,wouldnotsuityou,wouldnotsuityou,Negative
14020,27,100,company-eval,heck yeah,Ngram,heck-yeah,heck-yeah,heck-yeah,Positive
14021,27,100,company-eval,get raises quickly,Ngram,getraisesquickly,getraisesquickly,getraisesquickly,Positive
14022,28,100,company-eval,cannot lah,Ngram,cannot-lah,cannot-lah,cannot-lah,Negative
